Full Name,First Name,Last Name,Projected Points,Sentiment,NumOfDataPoints,Average Sentiment,Most Positive Comment,Most Positive Comment Score,Most Negative Comment,Most Negative Comment Score,Position,Actual Points
Tua Tagovailoa,Tua,Tagovailoa,271.03,2.5422000000000002,14,0,"Bill Belichick needs to take a good look at the weapons that Josh Allen and Tua Tagovailoa have been given, seen their improved performance, and take that into account when going at free agency next year.",0.7506,,0,QB,24.08
Kirk Cousins,Kirk,Cousins,269.17,21.378000000000004,204,0,Kirk Cousins will have to play the best ball of his life to get them playoff wins.,0.8834,"You mention Kirk Cousins but with the state of QB play in the NFC, the Vikings are arguably the #2 NFC team this year.",-0.9287,QB,16.4
Najee Harris,Najee,Harris,265.48,-0.9044999999999997,20,0,"But this clearly isn’t the norm for Najee Harris, if you act like it is, you haven’t watched him or you’re lying haha.",0.7351,Chase Claypool and Najee Harris are in the passing category in the box score but not Pickett lmao,-0.6392,RB,0.0
Derrick Henry,Derrick,Henry,264.47,10.964000000000004,146,0,Get yourself someone that loves you like Derrick Henry loves running all over the Houston Texans,0.872,But damn if you gave Derrick Henry this offensive line he would just rock the world,-0.8519,RB,23.5
Deebo Samuel,Deebo,Samuel,261.46,-1.1327,12,0,Trey Lance got Deebo Samuel and couldn’t stay healthy enough for CMC,0.4019,"rams fans, meet the white deebo samuel, aka the rams killer 2.0",-0.6486,WR,0.0
Trevor Lawrence,Trevor,Lawrence,260.71,13.865800000000005,280,0,You have a Super Bowl winning QB in Russel Wilson up against a promising young prospect in Trevor Lawrence.,0.9042,"The fact that Trevor Lawrence put up stats worse than Burrow’s season average for a short span of time isn’t an indicator of shit, it’s just a stupid and pointless thing to bring up.",-0.8779,QB,16.7
Derek Carr,Derek,Carr,260.61,5.5472,98,0,He left Green Bay because he grew up a Raiders fan and Derek Carr is his best friend and college QB homey.,0.8658,"Is the raiders oline bad, or does the Saints' defense just really hate Derek Carr?",-0.7902,QB,18.36
Joe Mixon,Joe,Mixon,258.91,1.3507000000000002,28,0,"Even tho it didn’t count, Joe mixon chased that man down lmao",0.5994,What the fuck happened to Joe Mixon,-0.5423,RB,55.1
Leonard Fournette,Leonard,Fournette,258.74,-0.0383,5,0,Leonard Fournette looks like he's running over quicksand with concrete covered shoes too.,0.3612,Najee is a worse Leonard Fournette,-0.4767,RB,11.0
Dalvin Cook,Dalvin,Cook,258.49,5.1229,22,0,I actually think the Vikings could beat the Bills.. you have a top 10 RB in Dalvin Cook and an amazing Offense surrounding... Packers where getting pressure with 4 so that Defensive front is going to be good too.. if Kirk limits mistakes they could win,0.7893,"No way I’m trading Dalvin Cook for Hunt, maybe another team with like a member of the secondary wearing number 4 but it’s a no from us.",-0.3612,RB,13.6
Stefon Diggs,Stefon,Diggs,258.25,1.6285000000000003,47,0,"Should just have a new rule called ""the Stefon Diggs rule"" or if you'd prefer the ""Rule of Cool"" where anything celebratory is legal as long as the play was sufficiently cool enough to justify it",0.7579,I love the Bills as a team but Stefon Diggs seems kind of bitch made,-0.6174,WR,14.3
Alvin Kamara,Alvin,Kamara,254.82,1.9824000000000002,20,0,tell me this game is going to be ok please lol I do not want Alvin Kamara to get any satisfaction 😫,0.8393,"> ""Alvin Kamara would have about $14M in dead money if traded, so no we can’t trade him,"" one fan wrote.",-0.7065,RB,9.2
Carson Wentz,Carson,Wentz,253.68,5.239899999999999,108,0,"Carson Wentz also looked amazing for a period of time, to a point where it was popular to think he was gonna one of the best QB's in the league for a long time come.",0.8957,Irsay totally talked shit about the Commanders out of spite for his hatred of Carson Wentz lol,-0.8651,QB,0.0
D'Andre Swift,D'Andre,Swift,253.66,0.5026,4,0,"I'm not mad at all, cuz I also have Javonte Williams, Jerry Jeudy, and D'andre Swift!",0.5747,"Am I blind, or is D'Andre Swift missing?",-0.4767,RB,8.0
Davante Adams,Davante,Adams,253.59,5.379100000000002,111,0,"The only time he ever led a successful offense was when he had Aaron Rodgers at QB throwing to Davante Adams, aside from a single good year in JAX (the 2017 season when they had the best defense in the league).",0.886,We lost Davante Adams and our offense is stuck in the 1930s,-0.6486,WR,36.6
Justin Fields,Justin,Fields,253.09,23.04050000000001,284,0,The best case scenario for Justin Fields would be to join the Bucs with 3 better WRs ready to go.,0.8957,"Depending on what you believe, either a) Nagy is so incompetent that he orchestrated one of the worst offensive performances in the history of the sport, or b) he intentionally set Justin Fields up to fail.",-0.9392,QB,42.72
CeeDee Lamb,CeeDee,Lamb,252.45,1.0499,7,0,In hindsight the Packers window if we are talking Super Bowl closed when they traded Adams unless and only unless they used a first or second to draft a Jamarr Chase/Justin Jefferson or at minimum a Tee Higgins/Ceedee Lamb level talent,0.7717,And then somewhere in no specific order I have marquess brown and ceedee lamb in there somewhere and then plug in whatever 5th you want,-0.2263,WR,0.0
Daniel Jones,Daniel,Jones,252.4,11.967300000000005,174,0,"That was your absolute ceiling, and I knew it wasn’t gonna happen, an awful roster isn’t winning games, not shocked, people cna say the giants are bad but they are 6-2, saquan is better than any player on the lions rn, Daniel Jones is better than Goff easily, giants have a terrible WRs but it’s still better than the lions, giants have a more talented defence then the lions.",0.9504,"r/Fantasyfootball has broken Jemar Chase hip injury, Daniel Jones neck injury, and now Ridley trade wtf.",-0.91,QB,0.0
Ryan Tannehill,Ryan,Tannehill,251.37,1.5526,18,0,"Generally the two are presented together, though that's hardly a perfect stat either - Ryan Tannehill is #1 in the league by some distance lol",0.7357,"Taylor Heinike, Sam Elhinger, a struggling Aaron Rodgers, either Ryan Tannehill or Malik Willis, Daniel Jones twice, Justin Fields, Dak Prescott, and Andy Dalton.",-0.4215,QB,0.0
Tyreek Hill,Tyreek,Hill,246.45,13.166600000000004,139,0,"Congrats on Tyreek hill being good, don’t see how blowing up the team in 2019 just to get your biggest change in free agency was worth it though",0.8885,I talked about Tyreek Hill being an abusive piece of shit just a few days ago.,-0.8316,WR,27.3
Jameis Winston,Jameis,Winston,245.79,0.22019999999999987,20,0,"If you thought the Saints were super bowl contenders with Jameis Winston, I want what you were drinking",0.6369,"The Olave trade wasn't great for them because jameis Winston is their quarterback but if Brees was still there, no question it would have been the right choice.",-0.6055,QB,0.0
Matt Ryan,Matt,Ryan,245.41,6.969400000000003,159,0,I really think if he could get to a place where he could have a solid coach to actually work to improve his decision making and not have to rely on physical talent then I think he could have a solid career like matt Ryan or Alex smith type of QB.,0.8555,Dudes not being wasted just cause your shit offensive line got Matt Ryan killed and turned your run game into crap.,-0.9016,QB,0.0
Aaron Jones,Aaron,Jones,242.56,20.585300000000004,131,0,I’d like to see how well Jordan Love can hand the ball to Aaron Jones.,0.9001,Packers also have a shitty offense minus Aaron Jones.,-0.6808,RB,6.5
James Conner,James,Conner,240.04,0.5802,2,0,"I traded henry for a third plus james conner in my league (0.5PPR), so yeah, something very fucky.",0.4341,,0,RB,11.4
Javonte Williams,Javonte,Williams,238.99,0.013500000000000068,7,0,"Week 2: Javonte Williams: 15 carries, 75 yards (his best rushing performance of the season)",0.6369,"Javonte Williams, I really enjoyed his runs last year but knew it was a matter of time before he got destroyed, I fear it's already happened with his knee basically exploding this year",-0.7994,RB,0.0
Mac Jones,Mac,Jones,238.09,13.338400000000014,281,0,Yeah but Mac Jones isn’t good and doesn’t have the talent to project being any better lol,0.9493,The only point I'm trying to make is that 1) Mac Jones has performed worse and looked worse than Fields this year and 2) he's been worse despite a better supporting cast and especially a better OL.,-0.9384,QB,9.68
Keenan Allen,Keenan,Allen,237.62,-0.6476999999999992,34,0,"His game is so similar to Keenan Allen, love watching him play",0.765,"Death, taxes, and Keenan Allen on the injury report.",-0.7717,WR,0.0
Tee Higgins,Tee,Higgins,237.31,14.684100000000003,80,0,But please keep telling me Tee Higgins wins the Packers back to back Super Bowls.,0.9366,"I just dislike the characterization ""oh if they didn't take Jordan Love they could've had tee Higgins.""",-0.7156,WR,13.0
Jared Goff,Jared,Goff,236.35,8.6281,54,0,"The Bengals did it last year, the Dolphins are doing it this year, heck even Jared Goff looked pretty good for a few games there when all of his skill players were healthy and active.",0.8885,Next you’re going to tell me that Jared Goff has a higher QBR than Aaron Rodgers or some shit,-0.5574,QB,11.38
Michael Pittman Jr.,Michael,Pittman,236.16,0.6369,1,0,Jordan Love and a 3rd for Michael Pittman Jr.,0.6369,,0,WR,5.2
Mark Andrews,Mark,Andrews,235.05,4.4147,36,0,Mark andrews is one of the best best right ends and is well deserving of a top receiving slot but ok,0.8381,"having this man on my fantasy squad and watching him go nuclear, but still losing because of fuckin’ Mark Andrews is a pain I will remember for a lifetime.",-0.8338,TE,0.0
DJ Moore,DJ,Moore,234.57,5.316200000000002,257,0,Yea I love CMC but it definitely felt like we just honed in on him and forgot about DJ Moore lol,0.9201,jk but damn that was a hell of a throw and a hell of a catch by DJ Moore.,-0.9578,WR,4.4
Baker Mayfield,Baker,Mayfield,228.1,5.906600000000003,108,0,"Those three are pretty much the only quality football being played in the Carolinas right now, certainly much more entertaining than watching Baker Mayfield look like total ass cheeks",0.8479,"Sorry I’m late everyone I was finishing up painting but I just want to go back and say fuck you to ESPN for that disrespect to Baker Mayfield in the opening, fuck you ESPN for the slander",-0.9313,QB,14.2
Saquon Barkley,Saquon,Barkley,227.77,0.9111000000000001,17,0,"I also had Saquon Barkley, Breece Hall, TJ Hockenson, Russell Wilson and Jerry Jeudy at different times this year so I was heavily into the Jets, Giants, Lions and Broncos (and still enjoy seeing them do well).",0.4939,,0,RB,0.0
Travis Kelce,Travis,Kelce,227.3,5.560400000000001,23,0,"When I think of the perfect complement to the comedy stylings of Tim Heidecker, John C Reilly, and Fred Armisen I think Super Bowl Champion Travis Kelce.",0.9325,"Shit, I’d settle for a Travis Kelce yellow glove that I thought was a flag.",-0.5574,TE,20.6
Mike Evans,Mike,Evans,223.32,1.2660999999999998,20,0,"How much you like Claypool comes down to how much you like inconsistent deep threats, because he's certainly more Mike Williams than Mike Evans, but in this case, you have a QB who loves to hold the ball and go downfield.",0.81,"All he has is Mike Evans, banged up WRs, and a shit OLine.",-0.5574,WR,9.0
Terry McLaurin,Terry,McLaurin,221.94,1.5789000000000002,26,0,"Terry Mclaurin took his helmet off on the field after a great catch at the 1 yard like and started yelling ""My fucking city"" in Indianapolis and wasn't called.",0.765,Terry McLaurin:  This shit doesn't work in reverse?!?!?,-0.6931,WR,10.6
A.J. Brown,A.J.,Brown,220.85,0,0,0,,0,,0,WR,15.9
David Montgomery,David,Montgomery,219.92,1.3096,11,0,We have one lightly-used David Montgomery for some delicious draft picks,0.5719,It frustrates me so much that David Montgomery is still the starter.,-0.4404,RB,5.4
Jaylen Waddle,Jaylen,Waddle,218.23,1.3592,16,0,The only receiver that looked particularly good with Tua was Jaylen Waddle who is definitely not a practice squad receiver,0.7089,"Sadly, I do not think the Bears defense will be able to stop the combination of Tyreek Hill and Jaylen Waddle.",-0.5423,WR,19.5
Diontae Johnson,Diontae,Johnson,218.19,-0.38970000000000016,17,0,Especially not when other pass catchers like Diontae Johnson and Pat Freiermuth have looked much better.,0.6597,"Trade away our first for Odell Beckham who falls completely flat and runs himself out of town (in a year where Deebo Samuel, AJ Brown, DK Metcalf, Diontae Johnson, Mecole Hardman, Terry McLaurin, Parris Campbell and Hollywood Brown were all available at WR in the first three rounds) - whiff all your picks on tweener players or guys who can't stay healthy...yeah, it was bad.",-0.5423,WR,0.0
Nick Chubb,Nick,Chubb,216.04,12.953300000000002,98,0,On Christmas Day my family & loved ones gather to celebrate the birth of Nick Chubb,0.8225,"Baker 1st overall over Allen and Lamar looks rough, but add in the fact that Denzel Ward has been utterly incapable of staying healthy and Austin Corbett was being asked to play out of position with the OL in flux and you have a retrospectively horrific 1st and 2nd if not for Nick Chubb.",-0.6474,RB,0.0
Brandin Cooks,Brandin,Cooks,215.1,0.6418000000000001,122,0,"Honestly this will sound biased coming from a texans fan, but the best WR to trade to help fields would be Brandin Cooks.",0.9091,“Here’s some stupid fucking bullshit Brandin Cooks tweeted”,-0.8173,WR,0.0
J.K. Dobbins,J.K.,Dobbins,214.3,0,0,0,,0,,0,RB,0.0
Ezekiel Elliott,Ezekiel,Elliott,214.2,0.16200000000000014,5,0,Ezekiel Elliott looks really happy watching someone take his job,0.6115,Ezekiel Elliott was the real loser of that drive,-0.5267,RB,0.0
DK Metcalf,DK,Metcalf,212.43,0.9620000000000001,27,0,Love the bathroom break for DK Metcalf,0.6369,"Trade away our first for Odell Beckham who falls completely flat and runs himself out of town (in a year where Deebo Samuel, AJ Brown, DK Metcalf, Diontae Johnson, Mecole Hardman, Terry McLaurin, Parris Campbell and Hollywood Brown were all available at WR in the first three rounds) - whiff all your picks on tweener players or guys who can't stay healthy...yeah, it was bad.",-0.5423,WR,14.7
Jerry Jeudy,Jerry,Jeudy,212.2,4.2551,25,0,I would love 1 Jerry Jeudy,0.6369,Courtland Sutton & Jerry Jeudy > A 4th round rookie and the ghost of Randall Cobb,-0.3182,WR,0.0
Darnell Mooney,Darnell,Mooney,212.18,1.4346999999999999,16,0,"If being better than whatever we have on our team currently is the bar for HOF, then welcome your HOF inductees, including: Marvin Jones, Parris Campbell, chase claypool, Allen lazard, Darnell Mooney and more!",0.7345,How is Darnell Mooney horrible?,-0.5423,WR,17.5
Marquise Brown,Marquise,Brown,211.78,2.3579,5,0,How can we tell how good of a passer Lamar is when the best reciever he’s ever played with is Marquise Brown.,0.8591,,0,WR,0.0
Mike Williams,Mike,Williams,211.44,-2.2025999999999994,38,0,"How much you like Claypool comes down to how much you like inconsistent deep threats, because he's certainly more Mike Williams than Mike Evans, but in this case, you have a QB who loves to hold the ball and go downfield.",0.81,Herbert in year 3 has the corpse of Keenan Allen and an inconsistent and now injured mike Williams!,-0.7712,WR,0.0
Breece Hall,Breece,Hall,210.66,5.3995,61,0,Their best win was the Packers game and they won that because of Breece Hall and a blocked punt.,0.891,"I mean yea to a point, but analytics guys also HATED the breece hall pick for the Jets, and now their offense is nothing without him.",-0.886,RB,0.0
Josh Jacobs,Josh,Jacobs,210.51,4.737999999999999,33,0,I fucking love Josh Jacobs,0.6697,"I was sure Josh Jacobs was cruise right through and get this, but we just had to shit the bed last week!",-0.6749,RB,11.7
Courtland Sutton,Courtland,Sutton,210.42,0.20020000000000004,15,0,"Gordon wide open underneath, let's underthrow it to a covered Courtland Sutton, Russ stinks, love to see it.",0.4939,"Unfortunately I also had to rely on Courtland Sutton, so that wasn't great.",-0.7147,WR,0.0
Davis Mills,Davis,Mills,210.02,5.573199999999999,144,0,"If Davis Mills was good the Texans wouldn't be the worst team in football, and while last night was closer than many expected, a 12 point win in the NFL is not a bad showing.",0.916,Something something Brandin Cooks is bad because Davis Mills is bad,-0.7906,QB,11.96
Amon-Ra St. Brown,Amon-Ra,St.,208.86,0.0,1,0,,0,,0,WR,9.5
Gabe Davis,Gabe,Davis,207.23,4.812100000000001,44,0,All i hear is how great this gabe Davis guy really is.. “he’s healthy now” gotta catch those regardless,0.7943,"The only team the Bills lost to was Miami, and that was with literally zero starting DBs playing, two hurt LBs, a hurt Gabe Davis, and we still only lost by 3.",-0.8625,WR,5.3
Zach Wilson,Zach,Wilson,206.71,7.881699999999996,548,0,"The Jets as a franchise have made great progress with Douglas and Saleh, and the winning record can be attributed to that, not Zach Wilson.",0.8834,"Ok there's def little wiggle room here, but I swear there was another QB that sounded like ""Zach Wilson"" / ""Mac Jones""......Oh I guess it was Jets famous QB ...............I got nothing, total L on my part wtf I swear there was another QB with a similar name and I'm blanking even after googlin' kill me now",-0.8885,QB,10.56
Michael Thomas,Michael,Thomas,206.58,3.7521999999999998,73,0,"Idk if they'd do it, but as a bears fan who's team  has 125 million in cap space I'd gladly accept a 3rd and Michael Thomas at those cap hits with the knowledge he may never play again.",0.7715,"Given how Chauncey is seemingly a world class shit talker and Michael Thomas takes any negative word to heart, it doesn't surprise me at all.",-0.8448,WR,0.0
Travis Etienne Jr.,Travis,Etienne,205.01,0,0,0,,0,,0,RB,26.6
Allen Robinson II,Allen,Robinson,201.07,0.0,1,0,,0,,0,WR,5.4
Christian Kirk,Christian,Kirk,200.01,3.1433000000000004,48,0,"He still makes some incredible throws every week, but it’s hard to look good when your best receiver is either a Christian Kirk who is falling back to earth or Evan Engram.",0.8462,I'll live on Christian Kirk Island until I DIE,-0.6841,WR,21.6
Hunter Renfrow,Hunter,Renfrow,199.03,-0.9551999999999999,11,0,"Don't worry, you're getting Hunter Renfrow.",0.3412,"This year alone he gave Crosby 53 guaranteed, Carr 65 guaranteed, Adams 23m guaranteed, Chandeler Jones 32 guaranteed, Hunter Renfrow 21 guaranteed, and I highly doubt McDaniels was cheap.",-0.5849,WR,5.6
Amari Cooper,Amari,Cooper,198.97,5.869700000000002,102,0,"True, just like how thankfully we got such great return for Amari Cooper!",0.9098,I stopped watching after Amari Cooper threw an interception and now I’m confused … I thought the Bengals caught lightning last year but I had no idea they were gonna be this bad.,-0.8907,WR,0.0
Elijah Moore,Elijah,Moore,198.34,6.493200000000003,93,0,Garrett Wilson is phenomenal so far and Elijah Moore is pretty good too.,0.7269,"Hell we will toss in Elijah Moore, and a 4th round pick for that horrible contract!",-0.8553,WR,0.0
Chris Godwin,Chris,Godwin,198.2,1.5846,9,0,I like to believe that the Packers would have at least two more wins this year if Rodgers could throw to Mike Evans and Chris Godwin,0.7574,,0,WR,10.7
Rashod Bateman,Rashod,Bateman,197.96,-0.13809999999999995,4,0,You really think Rashod Bateman is the difference between the ravens being super bowl contenders versus them not?,0.5994,">Ravens WR Rashod Bateman is going to be out a few weeks with a foot injury, coach John Harbaugh said.",-0.4215,WR,0.0
Kyle Pitts,Kyle,Pitts,197.64,1.0482,24,0,I know it won't happen but would love kyle Pitts on Baltimore offense.,0.6486,"Throwback to April 29, 2021 when I (and many others) were unbelievably hyped for the Falcons’ unstoppable passing attack of Matt Ryan, Julio Jones, Calvin Ridley, and Kyle Pitts.",-0.5994,TE,4.7
Elijah Mitchell,Elijah,Mitchell,197.42,1.8035999999999999,11,0,We had elijah mitchell in on the last play of the rams game last year when we were up 21 points lmao,0.743,"No not Elijah Mitchell derka durr, McCaffrey derka durr!",-0.3595,RB,0.0
JuJu Smith-Schuster,JuJu,Smith-Schuster,197.1,1.3443,4,0,Jakobi Meyers and Juju Smith-Schuster are probably the two best current 2023 free agent WRs.,0.8176,,0,WR,18.8
Tyler Lockett,Tyler,Lockett,197.01,1.6226000000000003,32,0,"When you have a talented qb with a chip on their shoulder, two good tackles, Tyler Lockett, and top it all off with one Mr. Decaf Metcalf, it’s no surprise",0.7845,TYLER LOCKETT IS ABSOLUTELY KILLING ME TODAY HOLY SHIT,-0.8516,WR,17.7
Darrell Henderson Jr.,Darrell,Henderson,195.14,0,0,0,,0,,0,RB,5.6
Drake London,Drake,London,192.77,-0.08160000000000017,10,0,Drake London on the Packers would be really good.,0.4927,Is Drake London hurt?,-0.5267,WR,3.3
DeVonta Smith,DeVonta,Smith,192.23,1.4399000000000002,26,0,"They also picked up Devonta Smith last year in the first round, Bears let their best receiver walk (granted, that ended up being the right move) and didn’t bring in a replacement until now and it was Claypool (Smith is almost definitely better).",0.7655,Saddest part about this is that they pulled Devonta Smith at 5 FPTS.,-0.6124,WR,4.2
Adam Thielen,Adam,Thielen,192.17,0.11449999999999999,7,0,There was that time we put Preston Smith on I think it was Adam thielen and he was down by contact because got his hand on the towel behind thielens back.,0.4939,Diggs still mad Jaire threw Adam Thielen at him.,-0.4939,WR,9.7
Clyde Edwards-Helaire,Clyde,Edwards-Helaire,190.6,0.0,1,0,,0,,0,RB,2.9
Devin Singletary,Devin,Singletary,188.72,2.6743,13,0,"Allen’s yard per attempt that game wasn’t even remotely good, and he threw like 16 passes to devin singletary to further emphasize the point that we were playing great bend but don’t break.",0.6858,,0,RB,8.8
Darren Waller,Darren,Waller,187.71,0.8428000000000002,9,0,"But I think going the Darren Waller route, putting on some weight and using his athleticism is better for his long term viability as a player.",0.5927,"Hunter Renfrow caught 100 passes last year, and Darren Waller is a pro bowl TE (but i heard he's been unhealthy this year?)",-0.5267,TE,0.0
Kadarius Toney,Kadarius,Toney,186.18,1.5452,19,0,"Kadarius Toney would like a word on how trash cans, in fact, can be a world-class athlete with amazing hand eye coordination.",0.8591,There was a YouTube video of Kadarius Toney highlights from Florida and a comment predicting he would have injury issues from how harsh his cuts were,-0.7845,WR,3.2
Brandon Aiyuk,Brandon,Aiyuk,184.92,-0.19019999999999998,2,0,Feels like the 49ers offense is Brandon Aiyuk plus a bunch of people who are normally RBs,0.128,They have 4 all pro pass catchers and brandon Aiyuk... that's nuts,-0.3182,WR,0.0
Miles Sanders,Miles,Sanders,184.65,1.2072999999999996,13,0,"A true ""is miles sanders actually good"" game",0.6908,Is Miles Sanders dead?,-0.6486,RB,15.3
Dameon Pierce,Dameon,Pierce,183.65,2.352600000000001,67,0,"Our defensive backs are our best non-Dameon Pierce unit, which is so much better than last year when our best position group was ??",0.9159,"Could be worse, you could have traded Dameon Pierce for Tyrion David-Price after Mitchell got hurt.",-0.7579,RB,13.9
Kareem Hunt,Kareem,Hunt,182.53,2.2813000000000003,66,0,Kareem Hunt is a perfectly good RB running behind the same line and doesn't get anything like the yards Chubb gets.,0.7176,Kareem Hunt is going to get RINSED in the film room for missing that block,-0.6249,RB,0.0
Rhamondre Stevenson,Rhamondre,Stevenson,182.24,1.6058999999999999,9,0,"Rhamondre Stevenson is the best player in the NFL, I can’t be convinced otherwise",0.7845,Outside of that Zach Wilson to Wilson bomb and a few Rhamondre Stevenson runs this 1st half has been a brutal showing for offensive football.,-0.8834,RB,16.0
Antonio Gibson,Antonio,Gibson,181.26,1.3298999999999999,3,0,"I was excepting a player like Antonio Gibson to get traded since they have Brian Robinson healthy, but I guess they like that 1-2 punch they get from those two.",0.705,,0,RB,6.7
Robert Woods,Robert,Woods,180.44,1.674,17,0,"Robert Woods still looks serviceable as a WR2, but they really need Burks to come back strong.",0.6652,Titans have robert woods and fuck all.,-0.5423,WR,0.0
